id;imdb_id;popularity;budget;revenue;original_title;cast;homepage;director;tagline;keywords;runtime;genres;production_companies;release_date;vote_count;vote_average;release_year;budget_adj;revenue_adj
258509;tt2974918;1.841779;0;233755553;Alvin and the Chipmunks: The Road Chip;Jason Lee;http://www.foxmovies.com/movies/alvin-and-the-chipmunks-the-road-chip;Walt Becker;Fast & furry-ous;chipmunk|cgi|talking animal|aftercreditsstinger|duringcreditsstinger;92.0;Adventure;Regency Enterprises;12-17-15;278.0;5.7;2015.0;0.0;215055014.135793
298382;tt2910904;1.82313;11930000;18340000;The Dressmaker;Kate Winslet;http://www.thedressmakermovie.com.au;Jocelyn Moorhouse;Revenge is back in fashion;based on novel|australia|dressmaker|hometown|woman director;118.0;Drama;Amazon Studios;10-01-2015;197.0;6.9;2015.0;10975595.1707381;16872792.5759712
272693;tt1666801;1.758618;8500000;43528634;The DUFF;Mae Whitman;http://www.duffmovie.com/;Ari Sandel;You either know one, you have one, or you are one.;high school|teenager|popularity|high school senior|teen comedy;100.0;Romance;Wonderland Sound and Vision;2-20-15;753.0;6.8;2015.0;7819996.55920151;40046325.6596167
283445;tt2752772;1.742286;10000000;52882018;Sinister 2;Shannyn Sossamon;http://www.sinistermovie.com/;Ciaran Foy;Be careful, children at play.;haunted house|sequel|twins;97.0;Horror;Alliance Films;8-19-15;331.0;5.5;2015.0;9199995.95200178;48651435.1533685
256961;tt3450650;1.73518;30000000;107597242;Paul Blart: Mall Cop 2;Kevin James;;Andy Fickman;Vegas has a new high roller.;shopping mall|las vegas nevada|security guard;94.0;Action;Columbia Pictures;4-16-15;422.0;5.3;2015.0;27599987.8560053;98989419.0846556
326359;tt4007502;1.72471199999999;0;0;Frozen Fever;Kristen Bell;;Chris Buck|Jennifer Lee;;sister sister relationship|birthday|song|birthday party|flu;8.0;Adventure;Walt Disney Pictures;03-09-2015;475.0;7.0;2015.0;0.0;0.0
254302;tt0462335;1.661789;0;0;High-Rise;Tom Hiddleston;;Ben Wheatley;Leave the real world behind;skyscraper|high rise;119.0;Action;Ingenious Media;9-26-15;161.0;5.4;2015.0;0.0;0.0
241251;tt3181822;1.65107799999999;4000000;50163103;The Boy Next Door;Jennifer Lopez;http://www.theboynextdoorfilm.com/;Rob Cohen;A Moment She Couldn't Resist. An Obsession He Can't Control.;male nudity|female nudity|sex|adultery|infidelity;91.0;Thriller;Universal Pictures;1-23-15;810.0;3.9;2015.0;3679998.38080071;46150034.4539848
292040;tt3321300;1.646664;0;0;Spooks: The Greater Good;Peter Firth;http://www.shinepictures.co.uk/films/9/spooks-the-greater-good/;Bharat Nalluri;;corruption|terrorist|explosive|police|kidnapping;104.0;Thriller;BBC Films;04-11-2015;114.0;5.6;2015.0;0.0;0.0
188222;tt1674771;1.532997;30000000;49263404;Entourage;Jeremy Piven;;Doug Ellin;Dream Large. Live Larger.;friendship|hollywood|movie star|entourage;104.0;Comedy;Warner Bros.;06-03-2015;364.0;6.2;2015.0;27599987.8560053;45322311.7381828
273477;tt1727776;1.499614;15000000;14860766;Scouts Guide to the Zombie Apocalypse;Tye Sheridan;http://www.scoutsandzombiesmovie.com/;Christopher B. Landon;Always bring protection.;female nudity|shotgun|nudity|strip club|party;93.0;Comedy;Paramount Pictures;10-23-15;288.0;6.2;2015.0;13799993.9280026;13671898.7043645
298312;tt3567288;1.495112;5000000;98450062;The Visit;Olivia DeJonge;http://www.stayinyourroom.com/;M. Night Shyamalan;No one loves you like your grandparents.;rap|pennsylvania|brother sister relationship|farm|grandparents;94.0;Horror;Blumhouse Productions;09-10-2015;729.0;5.9;2015.0;4599997.97600089;90574017.1874324
261023;tt1355683;1.48324599999999;53000000;99775678;Black Mass;Johnny Depp;;Scott Cooper;Keep your enemies close.;boston|based on true story|organized crime;122.0;Crime;Infinitum Nihil;09-04-2015;848.0;6.3;2015.0;48759978.5456094;91793583.3708233
336004;tt3276924;1.449072;8900000;50136;Heist;Jeffrey Dean Morgan;;Scott Mann;Never make a bet you can't afford to lose.;casino|robbery|bus hijacking|heist;93.0;Crime;Emmett/Furla Films;11-13-15;233.0;5.4;2015.0;8187996.39728158;46125.0997049561
287903;tt3850590;1.448002;15000000;61548707;Krampus;Adam Scott;http://www.krampusthefilm.com/;Michael Dougherty;You don't want to be on his list.;fire|winter|santa claus|snow storm|christmas tree;98.0;Horror;Universal Pictures;11-26-15;342.0;5.9;2015.0;13799993.9280026;56624785.5250943
182560;tt2402101;1.443406;20000000;208588;Dark Places;Charlize Theron;http://darkplacesmovie.com/;Gilles Paquet-Brenner;In 1985, her entire family was murdered. 30 years later, the truth emerges.;prison|based on novel|brother sister relationship|satanism|witness;113.0;Drama;Denver and Delilah Productions;3-31-15;322.0;5.7;2015.0;18399991.9040035;191900.875563614
192141;tt1781922;1.41239;5000000;54418872;No Escape;Owen Wilson;https://www.facebook.com/NoEscapeMovie/;John Erick Dowdle;No rescue. No refuge.;coup|american|family|foreign;103.0;Action;Bold Films;8-26-15;519.0;6.7;2015.0;4599997.97600089;50065340.2112503
308639;tt3850214;1.40805;700000;17986781;Dope;Shameik Moore;http://www.youaredope.com/;Rick Famuyiwa;It's hard out here for a geek.;california|hip-hop|harvard university|geek|coming of age;103.0;Crime;Forest Whitaker's Significant Productions;6-19-15;448.0;7.3;2015.0;643999.716640124;16547831.2389542
261392;tt3316948;1.388251;28000000;28208085;American Ultra;Jesse Eisenberg;;Nima Nourizadeh;Everyone's getting smoked.;memory loss|stoner|black ops;96.0;Comedy;Concorde Filmverleih;8-19-15;695.0;5.9;2015.0;25759988.6656049;25951426.7813722
304357;tt2404425;1.388032;11000000;61619773;Woman in Gold;Helen Mirren;http://womaningoldmovie.com/;Simon Curtis;Justice is Priceless.;nazis|art|stolen painting;120.0;Drama;BBC Films;04-10-2015;277.0;7.3;2015.0;10119995.5472019;56690166.2163268
297291;tt3086386;1.38032;0;0;The Scorpion King: The Lost Throne;Victor Webster;;Mike Elliott;Action Adventure;magic|fantasy|steampunk|dragon;105.0;Action;Universal Pictures;01-09-2015;22.0;4.5;2015.0;0.0;0.0
266294;tt1850457;1.376605;30000000;105011053;Sisters;Tina Fey;http://www.sistersfilm.com/;Jason Moore;Big sisters don't always know best.;sister sister relationship|childhood home;118.0;Comedy;Little Stranger;12-18-15;399.0;5.9;2015.0;27599987.8560053;96610126.2515444
227719;tt2436386;1.360926;12000000;32248241;Project Almanac;Jonny Weston;http://www.projectalmanac.com/;Dean Israelite;Today is better the second time around;time travel|time machine|teenager|found footage;106.0;Science Fiction;Paramount Pictures;1-30-15;637.0;6.3;2015.0;11039995.1424021;29668368.6659177
86828;tt1727770;1.360827;0;5189646;Absolutely Anything;Simon Pegg;;Terry Jones;Great power. Total irresponsibility.;london|alien|teacher|talking animal|super powers;85.0;Comedy;Premiere Picture;6-26-15;199.0;5.8;2015.0;0.0;4774472.21923222
287948;tt2938956;1.355822;25000000;72629670;The Transporter Refueled;Ed Skrein;http://www.thetransporterrefueled.com/;Camille Delamarre;He Delivers.;transporter|sequel|suspense|car|bank heist;96.0;Thriller;EuropaCorp;09-03-2015;407.0;5.3;2015.0;22999989.8800044;66819266.9995225
201085;tt2554274;1.345982;55000000;74679822;Crimson Peak;Mia Wasikowska;http://www.crimsonpeakmovie.com/;Guillermo del Toro;Beware.;haunted house|mining|murder|spitting blood|gothic;119.0;Mystery;Legendary Pictures;10-13-15;819.0;6.4;2015.0;50599977.7360098;68705406.0096213
277355;tt1945084;1.342839;0;0;Everly;Salma Hayek;;Joe Lynch;Enter if you dare.;assassin|mob boss;90.0;Thriller;Crime Scene Pictures;1-23-15;169.0;5.1;2015.0;0.0;0.0
264999;tt2268016;1.338481;14800000;122413057;Magic Mike XXL;Channing Tatum;;Gregory Jacobs;Back to the grind.;male friendship|strip club|road trip|strip tease|strip;115.0;Comedy;Warner Bros.;07-01-2015;501.0;6.3;2015.0;13615994.0089626;112619962.887216
146301;tt2473510;1.338322;10000000;78099553;Paranormal Activity: The Ghost Dimension;Chris J. Murray;;Gregory Plotkin;You can't save them. All you can do is watch.;terror|supernatural|sequel|demon|found footage;88.0;Horror;Paramount Pictures;10-21-15;267.0;5.0;2015.0;9199995.95200178;71851557.1453148
223485;tt3205376;1.329702;0;229094;Slow West;Michael Fassbender;;John Maclean;Wanted Dead or Dead;fire|bounty hunter|shotgun|horseback riding|horse;84.0;Romance;The New Zealand Film Commission;4-16-15;229.0;6.6;2015.0;0.0;210766.387262789
294016;tt3203606;1.316239;15000000;8235661;Trumbo;Bryan Cranston;;Jay Roach;Are you now or have you ever been...;screenwriter|communist|biography|film history|hollywood;124.0;Drama;Groundswell Productions;10-27-15;273.0;7.2;2015.0;13799993.9280026;7576804.78620589
290751;tt1741273;1.315266;19500000;32189727;Secret in Their Eyes;Chiwetel Ejiofor;http://secretintheireyes.movie/;Billy Ray;Don't look back;fbi|missing child;111.0;Crime;Ingenious Media;10-14-15;202.0;6.2;2015.0;17939992.1064034;29614535.8096042
309245;tt2872462;1.29314;0;2500431;Mistress America;Greta Gerwig;;Noah Baumbach;From Strangers to Sisters.;comedy;84.0;Comedy;RT Features;8-14-15;132.0;6.4;2015.0;0.0;2300395.50782597
228165;tt2279373;1.291013;74000000;311594032;The SpongeBob Movie: Sponge Out of Water;Tom Kenny;http://www.spongebobmovie.com/;Paul Tibbitt;He's leaving his world behind.;ocean|sea|star|water|comedy;93.0;Family;Paramount Pictures;02-05-2015;533.0;5.7;2015.0;68079970.0448131;286666383.306791
245706;tt2273657;1.284541;0;4719695;True Story;Jonah Hill;;Rupert Goold;Some mysteries are beyond belief.;;100.0;Crime;Plan B Entertainment;4-17-15;354.0;6.0;2015.0;0.0;4342117.4894683
272878;tt3369806;1.278928;20000000;43967255;Max;Thomas Haden Church;;Boaz Yakin;Best Friend. Hero. Marine.;afghanistan|war|based on true story|rescue|betrayal;111.0;Adventure;Sunswept Entertainment;6-26-15;214.0;7.0;2015.0;18399991.9040035;40449856.802063
263109;tt2872750;1.25358;0;59700000;Shaun the Sheep Movie;Justin Fletcher;http://www.shaunthesheep.com/;Mark Burton|Richard Starzack;Moving on to Pastures New.;countryside|sheep|based on tv series|memory loss|hospital;85.0;Family;Aardman Animations;02-05-2015;340.0;6.9;2015.0;0.0;54923975.8334506
157827;tt2217859;1.251681;11000000;0;Louder Than Bombs;Gabriel Byrne;http://www.motlys.com/louder-than-bombs;Joachim Trier;;usa|brother brother relationship|father-son relationship|car accident|death of mother;109.0;Drama;Motlys;5-18-15;43.0;6.3;2015.0;10119995.5472019;0.0
321751;tt3577624;1.245224;0;1702433;A Perfect Day;Olga Kurylenko;;Fernando LeÃ³n de Aranoa;;road movie;106.0;Comedy;Reposado Producciones;8-28-15;102.0;6.3;2015.0;0.0;1566237.67085542
266396;tt2515034;1.225325;40000000;10664749;The Gunman;Sean Penn;;Pierre Morel;Armed With the Truth.;assassin|hitman;115.0;Action;StudioCanal;2-16-15;283.0;5.6;2015.0;36799983.8080071;9811564.7629115
277685;tt3713166;1.191138;1000000;62882090;Unfriended;Shelley Hennig;;Levan Gabriadze;Online, your memories last forever. But so do your mistakes.;computer|bullying|revenge|internet|violence;82.0;Horror;Bazelevs Production;4-17-15;643.0;5.6;2015.0;919999.595200178;57851497.3453411
268920;tt2967224;1.178831;35000000;51680201;Hot Pursuit;Reese Witherspoon;;Anne Fletcher;Armed and Sort-of Dangerous.;texas|prisoner|cop|drug cartel|on the run;87.0;Action;New Line Cinema;05-08-2015;472.0;5.5;2015.0;32199985.8320062;47545763.9998638
280092;tt3195644;1.164724;10000000;104303851;Insidious: Chapter 3;Dermot Mulroney;http://bit.ly/1FC9pze;Leigh Whannell;This is how you die;sequel;97.0;Drama;Sony Pictures;06-04-2015;610.0;6.3;2015.0;9199995.95200178;95959500.6978197
193687;tt1598642;1.161812;0;118483;Z for Zachariah;Margot Robbie;http://www.facebook.com/ZforZachariah;Craig Zobel;After the end of the world she thought she was alone. She was wrong.;love triangle|based on novel|jealousy|radiation|tractor;97.0;Drama;Palomar Pictures;8-13-15;181.0;5.5;2015.0;0.0;109004.312038102
300803;tt3829170;1.144808;0;0;Dragonheart 3: The Sorcerer's Curse;Julian Morris;;Colin Teague;;magic|wall|druid|knight|dragon;97.0;Action;Raffaella Productions;2-24-15;59.0;4.5;2015.0;0.0;0.0
328589;tt3722070;1.142518;6000000;41387687;The Lady in the Van;Maggie Smith;http://www.bbc.co.uk/bbcfilms/film/the_lady_in_the_van;Nicholas Hytner;A mostly true story;based on novel|biography|based on true story;104.0;Comedy;BBC Films;11-13-15;135.0;5.9;2015.0;5519997.57120106;38076655.2862716
228066;tt1976009;1.138395;40000000;34227298;Victor Frankenstein;James McAvoy;http://www.foxmovies.com/movies/victor-frankenstein;Paul McGuigan;Discover the origin of the monster and his creation.;london|frankenstein|human experiment|reanimated corpse|frankenstein's monster;109.0;Drama;Twentieth Century Fox Film Corporation;11-10-2015;408.0;5.5;2015.0;36799983.8080071;31489100.3047958
378373;tt3532278;1.128081;0;0;Brothers of the Wind;Manuel Camacho;http://www.terramater.at/cinema/brothers-of-the-wind/;Gerado Olivares|Otmar Penker;Sometimes a friendship sets you free;eagle|learning to fly|eagle's feather|father son conflict|bird's nest;98.0;Adventure;Terra Mater Factual Studios;12-24-15;11.0;7.5;2015.0;0.0;0.0
291270;tt2401878;1.125239;8000000;3759286;Anomalisa;Jennifer Jason Leigh;http://www.anomalisa.com/;Duke Johnson|Charlie Kaufman;;sex|depression|existentialism;90.0;Animation;Starburns Industries;12-30-15;259.0;6.7;2015.0;7359996.76160142;3458541.59824169
294963;tt2494362;1.073349;1800000;0;Bone Tomahawk;Kurt Russell;;S. Craig Zahler;May the Lord have mercy and grant you a swift death;poison|prisoner|murder|rifle|gore;132.0;Horror;Caliber Media Company;10-23-15;220.0;6.3;2015.0;1655999.27136032;0.0
241257;tt3319920;1.065888;0;17671101;Regression;Ethan Hawke;;Alejandro AmenÃ¡bar;Fear always finds its victim;investigation|memory loss;106.0;Horror;The Weinstein Company;10-01-2015;310.0;5.2;2015.0;0.0;16257405.7667414
245698;tt1596345;1.063055;0;0;Pawn Sacrifice;Tobey Maguire;;Edward Zwick;On the board he fought the Cold War. In his mind he fought his madness.;chess|cold war|russia|biography|victory;114.0;Drama;Material Pictures;9-16-15;148.0;6.6;2015.0;0.0;0.0
353326;tt0787524;1.046518;0;11472454;The Man Who Knew Infinity;Jeremy Irons;http://www.ifcfilms.com/films/the-man-who-knew-infinity;Matt Brown;What does it take to prove the impossible?;england|indian|mathematician|biography|cambridge;108.0;Drama;Animus Films;9-17-15;104.0;7.1;2015.0;0.0;10554653.0359526
346808;tt3181776;1.041922;20000000;0;Momentum;Olga Kurylenko;;Stephen S. Campanelli;;;96.0;Thriller;Thaba Media;08-01-2015;100.0;5.8;2015.0;18399991.9040035;0.0
250124;tt3172532;1.03839;2000000;1477002;The Diary of a Teenage Girl;Bel Powley;;Marielle Heller;Some things are best kept secret.;1970s|teenage girl|older man younger woman relationship|based on graphic novel|teenage sexuality;102.0;Drama;Caviar Films;08-07-2015;186.0;6.8;2015.0;1839999.19040035;1358841.24210985
290637;tt3733778;1.036825;0;0;Pay the Ghost;Nicolas Cage;;Uli Edel;Evil walks among us.;halloween|police|revenge|burned alive|children;94.0;Horror;Voltage Films;9-16-15;114.0;5.3;2015.0;0.0;0.0
244458;tt1567437;1.02762;0;0;The Voices;Ryan Reynolds;;Marjane Satrapi;Hearing voices can be murder.;violence|psychiatrist|dark|evil|woman director;101.0;Horror;Studio Babelsberg;02-06-2015;371.0;6.0;2015.0;0.0;0.0
308504;tt2493486;1.021441;0;3643591;Last Knights;Clive Owen;;Kazuaki Kiriya;;loyalty|emperor|castle|sword fight|revenge;115.0;Action;Czech Anglo Productions;04-03-2015;237.0;6.3;2015.0;0.0;3352102.24507501
314405;tt3278330;1.008474;12000000;0;Il racconto dei racconti;Salma Hayek;;Matteo Garrone;Desire. Envy. Obsession.;;125.0;Romance;HanWay Films;5-14-15;211.0;5.7;2015.0;11039995.1424021;0.0
282984;tt3715320;1.007054;11000000;27391084;Irrational Man;Emma Stone;http://www.sonyclassics.com/irrationalman/;Woody Allen;;;95.0;Mystery;Sony Pictures;7-17-15;319.0;6.1;2015.0;10119995.5472019;25199786.192094
157843;tt1837636;0.973316;15000000;0;Queen of the Desert;Nicole Kidman;;Werner Herzog;;middle east|persia|adventurer;128.0;Drama;Benaroya Pictures;09-03-2015;30.0;6.0;2015.0;13799993.9280026;0.0
275601;tt3623726;0.956096;18000000;41325328;Ricki and the Flash;Meryl Streep;;Jonathan Demme;Get Ready for Ricki.;homophobia|rock star|aging|family relationships|divorce;100.0;Comedy;Columbia TriStar;07-10-2015;152.0;5.5;2015.0;16559992.7136032;38019285.0315145
290762;tt2245003;0.953647;0;0;Miss You Already;Drew Barrymore;;Catherine Hardwicke;When life falls apart, friends keep it together;female friendship|music|friendship|love|cancer;112.0;Comedy;S Films;09-12-2015;139.0;7.2;2015.0;0.0;0.0
251516;tt3472226;0.953046;630019;0;Kung Fury;David Sandberg;http://www.kungfury.com/;David Sandberg;It takes a cop from the future to fight an enemy from the past.;video game|martial arts|kung fu|hacker|nazis;31.0;Action;Laser Unicorns;5-28-15;487.0;7.7;2015.0;579617.224968421;0.0
304372;tt3862750;0.950793;12000000;60273173;The Perfect Guy;Michael Ealy;http://www.sonypictures.com/movies/theperfectguy/;David M. Rosenthal;Trust one, fear the other.;;100.0;Drama;Screen Gems;09-11-2015;122.0;5.6;2015.0;11039995.1424021;55451294.7614303
324807;tt2056771;0.938432;0;1936524;A Bigger Splash;Tilda Swinton;;Luca Guadagnino;;italy|fish|rock star|vacation|rock concert;120.0;Crime;StudioCanal;11-26-15;69.0;5.8;2015.0;0.0;1781601.29609542
252512;tt1791682;0.93762;10000000;7587485;While We're Young;Ben Stiller;;Noah Baumbach;Life Never Gets Old.;marriage|middle age;97.0;Drama;Scott Rudin Productions;3-27-15;265.0;5.9;2015.0;9199995.95200178;6980483.12858742
257091;tt2561572;0.927339;40000000;106511453;Get Hard;Will Ferrell;;Etan Cohen;An education in incarceration.;prison|training|framed|embezzlement;100.0;Comedy;Gary Sanchez Productions;3-26-15;661.0;5.9;2015.0;36799983.8080071;97990493.6441828
228968;tt2917388;0.91704;0;0;Kidnapping Mr. Heineken;Anthony Hopkins;http://kidnappingmrheinekenmovie.com/;Daniel Alfredson;It was the perfect crime until they got away with it.;;95.0;Drama;Umedia;03-12-2015;131.0;5.8;2015.0;0.0;0.0
347969;tt2479478;0.913085;60000000;0;The Ridiculous 6;Adam Sandler;http://www.netflix.com/title/80039517;Frank Coraci;;wild west;119.0;Comedy;Happy Madison Productions;12-11-2015;252.0;4.8;2015.0;55199975.7120106;0.0
237756;tt2393845;0.90686;0;0;Kill Me Three Times;Teresa Palmer;;Kriv Stenders;Once is never enough.;assassin|dark comedy;90.0;Comedy;Parabolic Pictures;04-10-2015;96.0;5.1;2015.0;0.0;0.0
